KO ID	Name	Definition	Gene Count
KO:K11605	sitC	manganese/iron transport system permease protein	2
KO:K11606	sitD	manganese/iron transport system permease protein	6
KO:K11607	sitB	manganese/iron transport system ATP-binding protein	5
KO:K11617	liaS	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	1
KO:K11618	liaR	two-component system, NarL family, response regulator LiaR	3
KO:K11629	bceS	two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]	2
KO:K11631	bceA	bacitracin transport system ATP-binding protein	2
KO:K11633	yxdK	two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]	2
KO:K11635	yxdL	putative ABC transport system ATP-binding protein	1
KO:K11688	dctP	C4-dicarboxylate-binding protein DctP	3
KO:K11690	dctM	C4-dicarboxylate transporter, DctM subunit	7
KO:K11693	femX, fmhB	peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16]	1
KO:K11707	troA, mntA, znuA	manganese/zinc/iron transport system substrate-binding protein	1
KO:K11708	troC, mntC, znuB	manganese/zinc/iron transport system permease protein	1
KO:K11709	troD, mntD, znuB	manganese/zinc/iron transport system permease protein	1
KO:K11710	troB, mntB, znuC	manganese/zinc/iron transport system ATP- binding protein	2
KO:K11717	sufS	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	32
KO:K11741	sugE	quaternary ammonium compound-resistance protein SugE	5
KO:K11743	mdtJ	spermidine export protein MdtJ	1
KO:K11744	tqsA	AI-2 transport protein TqsA	1
KO:K11746	kefF	glutathione-regulated potassium-efflux system ancillary protein KefF	2
KO:K11747	kefB	glutathione-regulated potassium-efflux system protein KefB	1
KO:K11748	kefG	glutathione-regulated potassium-efflux system ancillary protein KefG	4
KO:K11749	rseP	regulator of sigma E protease [EC:3.4.24.-]	33
KO:K11751	ushA	5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	2
KO:K11752	ribD	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	20
KO:K11753	ribF	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	30
KO:K11754	folC	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	34
KO:K11755	hisIE	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	23
KO:K11778	DHDDS, RER2, SRT1	ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]	4
KO:K11787	GART	phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]	22
KO:K11788	ADE5	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]	12
KO:K11808	ADE2	phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21]	21
KO:K11809	PGM2L1	glucose-1,6-bisphosphate synthase [EC:2.7.1.106]	3
KO:K11892	impK, ompA, vasF, dotU	type VI secretion system protein ImpK	1
KO:K11907	vasG, clpV	type VI secretion system protein VasG	6
KO:K11921	cynR	LysR family transcriptional regulator, cyn operon transcriptional activator	3
KO:K11924	mntR	DtxR family transcriptional regulator, manganese transport regulator	23
KO:K11927	rhlE	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	29
KO:K11928	putP	sodium/proline symporter	14
KO:K11931	pgaB	biofilm PGA synthesis lipoprotein PgaB [EC:3.-.-.-]	2
KO:K11933	hcr	NADH oxidoreductase Hcr [EC:1.-.-.-]	1
KO:K11934	ompX	outer membrane protein X	4
KO:K11936	pgaC	biofilm PGA synthesis N-glycosyltransferase PgaC [EC:2.4.-.-]	2
KO:K11991	tadA	tRNA(adenine34) deaminase [EC:3.5.4.33]	12
KO:K11996	MOCS3, UBA4, moeB	adenylyltransferase and sulfurtransferase	7
KO:K12047	MGAM	maltase-glucoamylase [EC:3.2.1.20 3.2.1.3]	1
KO:K12063	traC	conjugal transfer ATP-binding protein TraC	1
KO:K12111	ebgA	evolved beta-galactosidase subunit alpha [EC:3.2.1.23]	13
KO:K12113	ebgR	LacI family transcriptional regulator, ebg operon repressor	2
KO:K12137	hyfB	hydrogenase-4 component B [EC:1.-.-.-]	5
KO:K12138	hyfC	hydrogenase-4 component C [EC:1.-.-.-]	2
KO:K12141	hyfF	hydrogenase-4 component F [EC:1.-.-.-]	2
KO:K12142	hyfG	hydrogenase-4 component G [EC:1.-.-.-]	1
KO:K12146	hyfR	hydrogenase-4 transcriptional activator	2
KO:K12243	pchR	AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors	1
KO:K12251	aguB	N-carbamoylputrescine amidase [EC:3.5.1.53]	13
KO:K12257	secDF	SecD/SecF fusion protein	53
KO:K12264	norV	anaerobic nitric oxide reductase flavorubredoxin	14
KO:K12266	norR	anaerobic nitric oxide reductase transcription regulator	1
KO:K12267	msrAB	peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	17
KO:K12268	asp1	accessory secretory protein Asp1	1
KO:K12269	asp2	accessory secretory protein Asp2	1
KO:K12276	mshE	MSHA biogenesis protein MshE	4
KO:K12287	mshQ	MSHA biogenesis protein MshQ	2
KO:K12297	rlmL, rlmK	23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]	14
KO:K12308	bgaB, lacA	beta-galactosidase [EC:3.2.1.23]	61
KO:K12309	GLB1, ELNR1	beta-galactosidase [EC:3.2.1.23]	8
KO:K12316	GAA	lysosomal alpha-glucosidase [EC:3.2.1.20]	3
KO:K12317	GANC	neutral alpha-glucosidase C [EC:3.2.1.20]	1
KO:K12339	cysM	cysteine synthase B [EC:2.5.1.47]	4
KO:K12340	tolC	outer membrane channel protein	33
KO:K12343	SRD5A1	3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]	10
KO:K12344	SRD5A2	3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22]	10
KO:K12368	dppA	dipeptide transport system substrate-binding protein	3
KO:K12369	dppB	dipeptide transport system permease protein	16
KO:K12370	dppC	dipeptide transport system permease protein	2
KO:K12371	dppD	dipeptide transport system ATP-binding protein	4
KO:K12372	dppF	dipeptide transport system ATP-binding protein	2
KO:K12373	HEXA_B	hexosaminidase [EC:3.2.1.52]	147
KO:K12374	ARSD_F_H	arylsulfatase D/F/H [EC:3.1.6.-]	6
KO:K12376	ARSK	arylsulfatase K [EC:3.1.6.-]	3
KO:K12406	PKLR	pyruvate kinase isozymes R/L [EC:2.7.1.40]	1
KO:K12409	GNE	bifunctional UDP-N-acetylglucosamine 2-epimerase / N-acetylmannosamine kinase [EC:5.1.3.14 2.7.1.60]	6
KO:K12410	npdA	NAD-dependent deacetylase [EC:3.5.1.-]	25
KO:K12417	ACOT11	acyl-CoA thioesteraes 11 [EC:3.1.2.-]	1
KO:K12452	rfbH	CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase	4
KO:K12468	PAD1	phenylacrylic acid decarboxylase [EC:4.1.1.-]	1
KO:K12502	VTE3, APG1	MPBQ/MSBQ methyltransferase	1
KO:K12506	ispDF	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]	12
KO:K12510	tadB	tight adherence protein B	8
KO:K12511	tadC	tight adherence protein C	6
KO:K12524	thrA	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	24
KO:K12527	ygfK	putative selenate reductase [EC:1.97.1.9]	2
KO:K12528	xdhD	putative selenate reductase molybdopterin-binding subunit	7
KO:K12530	rtxB	ATP-binding cassette, subfamily B, bacterial RtxB	1
KO:K12531	rtxE	ATP-binding cassette, subfamily B, bacterial RtxE	2
KO:K12541	lapB	ATP-binding cassette, subfamily C, bacterial LapB	1
KO:K12553	pbp3	penicillin-binding protein 3 [EC:3.4.-.-]	1
KO:K12555	pbp2A	penicillin-binding protein 2A [EC:2.4.1.129 2.3.2.-]	3
KO:K12573	rnr, vacB	ribonuclease R [EC:3.1.-.-]	38
KO:K12574	rnj	ribonuclease J [EC:3.1.-.-]	27
KO:K12585	DIS3, RRP44	exosome complex exonuclease DIS3/RRP44 [EC:3.1.13.-]	3
KO:K12600	SKI3, TTC37	superkiller protein 3	1
KO:K12657	ALDH18A1, P5CS	delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41]	4
KO:K12678	aidA-I, misL	autotransporter family porin	1
KO:K12684	esp, sigA, sepA	serine protease autotransporter [EC:3.4.21.-]	1
KO:K12733	PPIL1	peptidyl-prolyl cis-trans isomerase-like 1 [EC:5.2.1.8]	8
KO:K12734	PPIL3	peptidyl-prolyl cis-trans isomerase-like 3 [EC:5.2.1.8]	3
KO:K12736	PPWD1	peptidylprolyl isomerase domain and WD repeat-containing protein 1 [EC:5.2.1.8]	8
KO:K12737	SDCCAG10	peptidyl-prolyl cis-trans isomerase SDCCAG10 [EC:5.2.1.8]	3
KO:K12811	DDX46, PRP5	ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13]	3
KO:K12812	UAP56, BAT1, SUB2	ATP-dependent RNA helicase UAP56/SUB2 [EC:3.6.4.13]	1
KO:K12823	DDX5, DBP2	ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]	2
KO:K12858	DDX23, PRP28	ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13]	10
KO:K12940	abgA	aminobenzoyl-glutamate utilization protein A	2
KO:K12941	abgB	aminobenzoyl-glutamate utilization protein B	1
KO:K12942	abgT	aminobenzoyl-glutamate transport protein	6
KO:K12960	mtaD	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	13
KO:K12961	diaA	DnaA initiator-associating protein	2
KO:K12963	arnF	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF	1
KO:K12975	eptB	phosphoethanolamine transferase	1
KO:K12982	opsX	heptosyltransferase I [EC:2.4.-.-]	3
KO:K12983	waaV	UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase [EC:2.4.1.-]	9
KO:K12984	waaE, kdtX	(heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	1
KO:K12990	K12990, rfbF	rhamnosyltransferase [EC:2.4.1.-]	1
KO:K12992	rfbN	rhamnosyltransferase [EC:2.4.1.-]	1
KO:K12994	wbpY	alpha-1,3-rhamnosyltransferase [EC:2.4.1.-]	4
KO:K12995	wbpZ	rhamnosyltransferase [EC:2.4.1.-]	3
KO:K12996	rgpA	rhamnosyltransferase [EC:2.4.1.-]	4
KO:K12997	rgpB	rhamnosyltransferase [EC:2.4.1.-]	1
KO:K12999	rgpI	glucosyltransferase [EC:2.4.1.-]	1
KO:K13001	wbyK	mannosyltransferase [EC:2.4.1.-]	1
KO:K13002	wbyL	glycosyltransferase [EC:2.4.1.-]	15
KO:K13004	wbtD	galacturonosyltransferase [EC:2.4.1.-]	6
KO:K13006	wbqR	UDP-perosamine 4-acetyltransferase [EC:2.3.1.-]	5
KO:K13007	wbpL	Fuc2NAc and GlcNAc transferase [EC:2.4.1.-]	4
KO:K13010	per, rfbE	perosamine synthetase [EC:2.6.1.102]	8
KO:K13012	wbqP	O-antigen biosynthesis protein WbqP	6
KO:K13013	wbqV	O-antigen biosynthesis protein WbqV	1
KO:K13014	arnD	undecaprenyl phosphate-alpha-L-ara4FN deformylase [EC:3.5.-.-]	1
KO:K13015	wbpA	UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	1
KO:K13016	wbpB	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	2
KO:K13017	wbpE, wlbC	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]	2
KO:K13018	wbpD, wlbB	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]	3
KO:K13019	wbpI, wlbD	UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]	2
KO:K13025	EIF4A3, FAL1	ATP-dependent RNA helicase [EC:3.6.4.13]	1
KO:K13035	NIT4	beta-cyano-L-alanine hydratase/nitrilase [EC:3.5.5.4 4.2.1.65]	1
KO:K13038	coaBC, dfp	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	32
KO:K13040	ttrS	two-component system, LuxR family, sensor histidine kinase TtrS [EC:2.7.13.3]	1
KO:K13043	argF2	N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]	15
KO:K13049	PM20D1	carboxypeptidase PM20D1 [EC:3.4.17.-]	5
KO:K13051	iaaA, ASRGL1	beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	1
KO:K13052	divIC, divA	cell division protein DivIC	5
KO:K13059	nahK, lnpB	N-acetylhexosamine 1-kinase [EC:2.7.1.162]	2
KO:K13069	E2.7.7.65	diguanylate cyclase [EC:2.7.7.65]	2
KO:K13091	RBM39, RNPC2	RNA-binding protein 39	1
KO:K13116	DDX41, ABS	ATP-dependent RNA helicase DDX41 [EC:3.6.4.13]	2
KO:K13177	DDX1	ATP-dependent RNA helicase DDX1 [EC:3.6.4.13]	1
KO:K13178	DDX17	ATP-dependent RNA helicase DDX17 [EC:3.6.4.13]	1
KO:K13179	DDX18, HAS1	ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]	1
KO:K13181	DDX27, DRS1	ATP-dependent RNA helicase DDX27 [EC:3.6.4.13]	3
KO:K13195	CIRBP	cold-inducible RNA-binding protein	3
KO:K13237	DECR2	peroxisomal 2,4-dienoyl-CoA reductase [EC:1.3.1.34]	1
KO:K13243	dos	c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]	1
KO:K13278	ASPG	60kDa lysophospholipase [EC:3.1.1.5 3.1.1.47 3.5.1.1]	3
KO:K13279	PRDX1	peroxiredoxin 1 [EC:1.11.1.15]	1
KO:K13280	SEC11, sipW	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	11
KO:K13283	fieF	ferrous-iron efflux pump FieF	1
KO:K13292	lgt, umpA	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	26
KO:K13370	HSD17B8	17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) [EC:1.1.1.62 1.1.1.239]	1
KO:K13378	nuoCD	NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]	16
KO:K13380	nuoBCD	NADH-quinone oxidoreductase subunit B/C/D [EC:1.6.5.3]	3
KO:K13403	MTHFD2	methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 3.5.4.9]	3
KO:K13412	CPK	calcium-dependent protein kinase [EC:2.7.11.1]	2
KO:K13421	UMPS	uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]	13
KO:K13497	trpGD	anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]	3
KO:K13498	trpCF	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]	4
KO:K13501	TRP1	anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.3.27 4.1.1.48 5.3.1.24]	1
KO:K13509	LPAAT, AGPAT1, AGPAT2	lysophosphatidate acyltransferase [EC:2.3.1.51]	1
KO:K13522	K13522, nadM	bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]	1
KO:K13525	VCP, CDC48	transitional endoplasmic reticulum ATPase	2
KO:K13530	adaA	AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	3
KO:K13532	kinD	two-component system, sporulation sensor kinase D [EC:2.7.13.3]	1
KO:K13541	cbiGH-cobJ	cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]	1
KO:K13542	cobA-hemD	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	4
KO:K13566	NIT2	omega-amidase [EC:3.5.1.3]	3
KO:K13581	ccrM	modification methylase [EC:2.1.1.72]	2
KO:K13599	ntrX	two-component system, NtrC family, nitrogen regulation response regulator NtrX	1
KO:K13626	fliW	flagellar assembly factor FliW	2
KO:K13633	ftrA	AraC family transcriptional regulator, transcriptional activator FtrA	1
KO:K13637	uxuR	GntR family transcriptional regulator, uxuAB operon transcriptional repressor	2
KO:K13641	iclR	IclR family transcriptional regulator, acetate operon repressor	2
KO:K13643	iscR	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	14
KO:K13652	K13652	AraC family transcriptional regulator	16
KO:K13653	K13653	AraC family transcriptional regulator	1
KO:K13656	gumD	undecaprenyl-phosphate glucose phosphotransferase [EC:2.7.8.31]	7
KO:K13665	gumL	pyruvyltransferase	1
KO:K13668	pimB	phosphatidylinositol alpha-1,6-mannosyltransferase [EC:2.4.1.-]	1
KO:K13670	pimF	putative glycosyltransferase [EC:2.4.-.-]	1
KO:K13678	cpoA	monoglucosyldiacylglycerol glycosyltransferase [EC:2.4.1.-]	1
KO:K13679	WAXY	granule-bound starch synthase [EC:2.4.1.242]	1
KO:K13683	wcaE	putative colanic acid biosynthesis glycosyltransferase [EC:2.4.-.-]	8
KO:K13688	chvB, cgs, ndvB	cyclic beta-1,2-glucan synthetase [EC:2.4.1.-]	2
KO:K13694	spr	lipoprotein Spr	7
KO:K13695	nlpC	probable lipoprotein NlpC	4
KO:K13713	purCD	fusion protein PurCD [EC:6.3.2.6 6.3.4.13]	1
KO:K13746	cansdh	carboxynorspermidine synthase [EC:1.5.1.43]	15
KO:K13747	nspC	carboxynorspermidine decarboxylase [EC:4.1.1.-]	27
KO:K13788	pta	phosphate acetyltransferase [EC:2.3.1.8]	13
KO:K13789	GGPS	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	32
KO:K13811	PAPSS	3'-phosphoadenosine 5'-phosphosulfate synthase [EC:2.7.7.4 2.7.1.25]	2
KO:K13815	rpfG	two-component system, response regulator RpfG	2
KO:K13819	K13819	NifU-like protein	2
KO:K13821	putA	proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	4
KO:K13829	aroKB	shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]	8
KO:K13830	ARO1	pentafunctional AROM polypeptide [EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19]	19
KO:K13832	aroDE, DHQ-SDH	3-dehydroquinate dehydratase / shikimate dehydrogenase [EC:4.2.1.10 1.1.1.25]	8
KO:K13888	macA	macrolide-specific efflux protein MacA	6
KO:K13889	gsiB	glutathione transport system substrate-binding protein	3
KO:K13890	gsiC	glutathione transport system permease protein	3
KO:K13891	gsiD	glutathione transport system permease protein	4
KO:K13892	gsiA	glutathione transport system ATP-binding protein	14
KO:K13894	yejB	microcin C transport system permease protein	2
KO:K13896	yejF	microcin C transport system ATP-binding protein	23
KO:K13921	pduQ	1-propanol dehydrogenase	1
KO:K13922	pduP	propionaldehyde dehydrogenase [EC:1.2.1.87]	2
KO:K13923	pduL	phosphate propanoyltransferase [EC:2.3.1.222]	2
KO:K13924	cheBR	two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]	2
KO:K13926	rbbA	ribosome-dependent ATPase	16
KO:K13927	citXG	holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.4.2.52]	2
KO:K13929	mdcA	malonate decarboxylase alpha subunit [EC:2.3.1.187]	1
KO:K13930	mdcB	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	1
KO:K13939	FOL1	dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:4.1.2.25 2.7.6.3 2.5.1.15]	5
KO:K13940	sulD	dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]	3
KO:K13941	folKP	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15]	6
KO:K13953	adhP	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	1
KO:K13954	yiaY	alcohol dehydrogenase [EC:1.1.1.1]	4
KO:K13963	SERPINB	serpin B	4
KO:K13990	FTCD	glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]	23
KO:K13993	HSP20	HSP20 family protein	29
KO:K13998	DHFR-TS	dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 2.1.1.45]	4
KO:K14012	SHP1, UBX1, NSFL1C	UBX domain-containing protein 1	1
KO:K14026	SEL1, SEL1L	SEL1 protein	3
KO:K14048	ureAB	urease subunit gamma/beta [EC:3.5.1.5]	1
KO:K14051	gmr	cyclic di-GMP phosphodiesterase Gmr [EC:3.1.4.52]	1
KO:K14056	puuR	HTH-type transcriptional regulator, repressor for puuD	1
KO:K14058	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	20
KO:K14059	int	integrase	13
KO:K14060	pinR	putative DNA-invertase from lambdoid prophage Rac	1
KO:K14086	echA	ech hydrogenase subunit A	2
KO:K14087	echB	ech hydrogenase subunit B	1
KO:K14090	echE	ech hydrogenase subunit E	1
KO:K14127	mvhD, vhuD, vhcD	F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.-]	1
KO:K14138	acsB	acetyl-CoA synthase [EC:2.3.1.169]	3
KO:K14152	HIS4	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase [EC:3.6.1.31 3.5.4.19 1.1.1.23]	4
KO:K14153	thiDE	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	16
KO:K14154	THI6	thiamine-phosphate diphosphorylase / hydroxyethylthiazole kinase [EC:2.5.1.3 2.7.1.50]	5
KO:K14155	patB, malY	cystathione beta-lyase [EC:4.4.1.8]	48
KO:K14158	SLC5A1, SGLT1	solute carrier family 5 (sodium/glucose cotransporter), member 1	4
KO:K14162	dnaE2	error-prone DNA polymerase [EC:2.7.7.7]	1
KO:K14163	EPRS	bifunctional glutamyl/prolyl-tRNA synthetase [EC:6.1.1.17 6.1.1.15]	1
KO:K14170	pheA	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	23
KO:K14187	tyrA	chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12]	1
KO:K14188	dltC	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	1
KO:K14191	DIM1	18S rRNA (adenine1779-N6/adenine1780-N6)-dimethyltransferase [EC:2.1.1.183]	1
